web-scraper-order,web-scraper-start-url,titulo,precio,habts,ban,mets
1620503679-8882,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en venta Jurica 5 habitaciones JGCC,"$11,350,000",5,5.5,920
1620504564-9553,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Venta Casa Duplex en Jurica Queretaro,"$3,320,000",3,3,420
1620505923-11292,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta Jurica 5 habitaciones JGCC,"$11,350,000",5,2.5,920
1620506656-11704,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa con Alberca en Venta en Jurica SRM 20-1718,"$13,500,000",3,4,510
1620507552-11799,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,Casa en Venta a estrenar 3 recamaras en San Miguel excelente oportunidad,"$1,125,000",3,2.5,90
1620506322-11673,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",4,4,780
1620507978-11843,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,"Preciosa Residencia de AUTOR en JURICA, Nueva, Alberca, 4 Recámaras, PREMIUM !!","$10,500,000",4,4,480
1620506931-11734,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Casa en Jurica en Venta,"$11,500,000",4,7,920
1620507356-11776,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Casa en venta con recámara en planta baja en Jurica Querétaro,"$4,980,000",3,3,193
1620508108-11858,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,VENTA DE CASA EN JURICA DE 2 PLANTAS 4 RECÁMARAS 4.5 BAÑOS FAMILY ROOM,"$5,300,000",3,4,320
1620506884-11729,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620504604-9628,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Casa con espacios funcionales en Jurica de 235 mts2! RCS,"$3,320,000",2,3,235
1620508254-11879,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,"CASA EN VENTA EN JURICA UN SOLO PISO ""ALBERCA"" COMO NUEVA","$11,000,000",5,3,525
1620504825-10022,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,"CASA EN VENTA EN JURICA, 3 RECAMARAS, 3.5 BAÑOS, ALBERCA PROPIA","$19,000,000",15,3,650
1620506561-11695,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en venta Jurica 3 habitaciones JGCC,"$6,200,000",3,3.5,316
1620507688-11815,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Venta de casa en Juríca Campestre,"$12,500,000",5,3,386
1620504117-8956,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,CASA EN VENTA QUERETARO. JURICA.ARCO DE PIEDRA,"$7,500,000",4,7,250
1620508275-11883,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,"HERMOSA CASA ESTILO MEXICANO CONTEMPORÁNEO, JURICA, QUERÉTARO!","$11,000,000",4,4,1000
1620507285-11768,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Jurica - Casa amueblada y remodelada con acabados de primera,"$13,500,000",3,4,510
1620504054-8918,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,CASA EN SABINO Col.  Jurica Mcpio. Querétaro Querétaro,"$10,190,306",4,4,2000
1620506384-11678,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,VENTA CASA ARCO DE PIEDRA JURICA,"$6,200,000",3,3,316
1620506057-11654,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en Venta dentro del Club Regency Jurica Queretaro,"$16,000,000",3,4,740
1620505794-10957,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa lujosa en Jurica de 4 dormitorios más estudio! RAHQRO 20-805,"$16,500,000",6,5,505
1620508365-11896,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,"Hermosa residencia nueva, de diseñador en Jurica Querétaro","$13,000,000",5,6,652
1620503902-8903,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Gran Casa con Jacuzzi en Jurica en venta con 3 recamaras,"$11,350,000",5,6,920
1620503826-8896,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en residencial cerrada con vigilancia de 610 mts2! RCS,"$11,350,000",4,5,610
1620507438-11786,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,Casa en Venta en Jurica,"$4,950,000",4.5,9.5,502
1620504311-9237,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,"ESTUPENDA CASA EN VENTA EN JURICA REMODELADA, QUERETARO","$10,900,000",4,4.5,1400
1620504801-9997,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,"Casa en venta, en Fraccionamiento Jurica Campestre, Querétaro","$8,500,000",5,4,2216
1620503778-8891,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,"CASA EN VENTA EN ARCO DE PIEDRA, JURICA","$6,200,000",3,3,316
1620504012-8914,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,En venta lujosa casa en jurica con alberca privada 5 recamaras 7 baños jpc,"$11,360,001",5,7,930
1620504500-9468,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Casa amplia en venta de un nivel con alberca en Jurica,"$8,500,000",6,3,596
1620504333-9262,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,"Preciosa Residencia en JURICA, Alberca Propia, Jardín y Gym, Dobles Alturas..","$12,500,000",4,4,444
1620505684-10709,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Casa en Venta Jurica 5 Habitaciones Jrh,"$11,350,000",5,5.5,920
1620505290-10458,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Venta de Amplia Casa con Recámara en Planta Baja - Jurica,"$16,500,000",5,4,780
1620506952-11737,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,"Casa en venta, en Fraccionamiento Jurica Campestre, Querétaro","$10,000,000",7,4,777
1620504617-9677,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,CASA EN JURICA QUERETARO,"$8,500,000",6,5,217
1620506293-11671,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa remodelada en Jurica de 3 dormitorios y 445 mts2! RAHH,"$13,500,000",4,3,445
1620508229-11874,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,Casa en VENTA de UN piso con ALBERCA y cuarto de huéspedes en el corazón de Jurica,"$8,500,000",5,4,400
1620506481-11688,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en Jurica de 2 dormitorios y 235 mts2! RCS 20-989,"$3,320,000",2,3,235
1620504139-9005,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,Casa en Venta Jurica 3 Habitaciones Jrh,"$3,320,000",3,2.5,210
1620507308-11771,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,CASA EN VENTA EN PRIVADA EN JURICA CAMPESTRE QUERETARO,"$16,500,000",6,4,510
1620506699-11709,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en venta Jurica 3 habitaciones JGCC,"$6,200,000",3,3.5,316
1620504373-9336,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,VENTA CASAS -  JURICA REGENCY - QUERETARO,"$21,000,000",7,7,925
1620506219-11666,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa lujosa en Jurica de 5 dormitorios y 505 mts2! RAHQRO,"$16,500,000",6,5,505
1620507089-11750,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,"Casa sola en Venta, en Jurica, Querétaro","$6,900,000",3,6,470
